-50,-50,-50, 1
-50,50,-50, 1
0,0,0, 1
50,50,50, 1
50,-50,50, 1
-37.95134687663616 , 81.46078403307365 , -36.253992873559056 , 0
45.166984269627505 , -3.583251858857338 , 33.887530893234896 , 0
2.7547775235964025 , 5.700177120469206 , 2.0476385257885283 , 0
45.6245174178253 , -50.43060543863189 , 41.68367380606381 , 0
-53.97289352914106 , -45.01873365889951 , 86.59782931801763 , 0
-59.26675780855042 , -65.54732209816115 , -48.27503525107189 , 0
-87.32366720719196 , 7.909727734653174 , 18.77467785768532 , 0
41.39329758005974 , 39.466924832616115 , -57.68529182930797 , 0
42.088663878786235 , -86.15056535324541 , -58.26302395467528 , 0
-82.78965600319584 , 24.0748458755795 , 41.76353621559201 , 0
46.36034679142162 , 5.956678365343066 , -1.622306442607524 , 0
-0.6460658716408147 , 55.04677491087898 , -77.3847229854017 , 0
11.65732176422901 , -53.2411825016292 , -29.40875656444782 , 0
8.71320390467082 , -71.82276695111344 , -24.36727041037426 , 0
17.549543216417632 , 19.440730512767487 , 52.43171393032469 , 0
-3.0259735562689514 , -42.4845638483646 , 4.095957244155528 , 0
69.54320000975119 , 59.818808540761125 , -1.066798115658429 , 0
-20.26215373153569 , -47.454690898256736 , -21.454058130663185 , 0
-27.86903041505991 , -11.608335552601673 , 81.8899844909478 , 0
-21.73159329226425 , 65.09243758308241 , 11.170967480083377 , 0
3.570889215538287 , 39.736753914167934 , 46.657809154243665 , 0
17.60847997704755 , 67.05613725612366 , 67.45985788840457 , 0
-67.18187589163527 , -33.42347562040108 , -54.616525663015985 , 0
54.58524562541254 , -83.86274314305754 , -47.1789975482275 , 0
85.99491057975379 , 41.44357097275966 , -68.58540493476099 , 0
10.516718379307449 , 61.28897129235813 , -44.614241654906095 , 0
-61.653736672908224 , 80.04783178551455 , 15.381355452290109 , 0
-41.66977952144527 , 76.99850468577537 , -68.41396118684654 , 0
61.61453893554494 , -28.52202182893752 , -34.32418627224637 , 0
-21.467003084448365 , 19.80195383369255 , -14.789639300735672 , 0
63.94096041217517 , -64.71573093583076 , -25.241541818237863 , 0
78.88886747440526 , 86.4753128386362 , 65.11347482065551 , 0
18.95020388657842 , 34.5400546073716 , 23.7000869702308 , 0
0.14619516905105456 , 50.01331677961298 , 58.16938640929561 , 0
33.68681252267136 , -53.832591776580045 , -2.3945537070634515 , 0
-36.26358288207253 , 50.8271175212341 , 8.900733956739415 , 0
60.15561136477342 , 13.497772004829756 , -58.84647936817322 , 0
-64.84356110970056 , -37.50467423250506 , -19.18029912739358 , 0
46.297940287070816 , -55.36609623480817 , -85.15419890844527 , 0
-10.391331271529793 , 82.38093710239025 , -84.46967522795093 , 0
-50.715170755438436 , -9.517343498734888 , 21.43262263227345 , 0
-82.2056917174377 , -44.43832368892312 , 34.58957872953326 , 0
-1.2682707476575672 , 51.89056935392094 , 61.012277455827785 , 0
78.59078199218965 , -26.73465168098845 , 3.205250166163779 , 0
-1.393067881521901 , 17.17816807828855 , 20.52070724682295 , 0
28.106178133051927 , 79.03239181993024 , 78.29037084690117 , 0
-33.264549173062775 , 11.928647316695987 , -63.26940040829536 , 0
-57.6293420953055 , 45.90345047479775 , 1.8894342047780412 , 0
41.77034402831936 , -64.56871805866069 , 53.05152152506696 , 0
30.189476278114427 , -60.53075416062072 , -58.004776072445125 , 0
-66.34872950144378 , -19.892751476337637 , -25.374986047000974 , 0
-23.30730556002615 , 81.21677885569301 , 64.68758785602569 , 0
81.78035674536562 , 76.5203207518008 , 68.88188446815832 , 0
7.490124472620735 , 27.85182359664826 , -35.06729231498823 , 0
-63.09420148340691 , 81.71592615024551 , -13.021406614153463 , 0
-0.6265694431323254 , -17.717192041997023 , -45.31748119864895 , 0
40.605708180188515 , -45.92542382544435 , 50.803388851217505 , 0
85.82920839552816 , -1.5101954892902967 , -6.842725130690354 , 0
-28.34418383599001 , 78.24147338474828 , -44.68143824930362 , 0
19.013511013760606 , 36.66075601630608 , 55.14170591959237 , 0
-1.7987413223901427 , 0.4725804876692479 , -5.9859045993672595 , 0
7.774798682126246 , -29.93593354069523 , -68.55054452152814 , 0
-49.6266692411344 , 80.75370834236955 , 41.83731503009011 , 0
67.74588590933021 , 60.346011366304225 , -44.63406074644539 , 0
-79.97047591238652 , 73.34401349560588 , 75.81100103864159 , 0
-56.693864582213685 , -12.70122301605825 , -69.88503570066882 , 0
44.57319853262331 , 44.77262459138413 , -89.76812852887733 , 0
19.78069069732952 , -67.7038974129668 , -46.73887132954587 , 0
62.556864241134974 , -65.42747099192037 , 51.90955057990712 , 0
67.80025616223926 , 49.324330812902076 , 59.62591269407403 , 0
85.80439252519574 , 78.66452040945055 , -11.39968606140178 , 0
-61.27694594432782 , 13.835409303347618 , -15.429650839408012 , 0
86.87662618966567 , -86.74843926018816 , -59.523495232921206 , 0
-14.194240589312656 , 69.5166834947419 , -60.400925715510354 , 0
-68.33314044558297 , -27.965207781177632 , 31.397684308970355 , 0
-33.37651228231372 , -20.91043294057536 , 33.27890090981296 , 0
-12.174931950697967 , 84.76842260736132 , -81.04175443541075 , 0
-72.73699198646484 , -87.16843848925573 , -13.810537503108563 , 0
59.475900080383724 , 47.758796430629616 , -83.20984147711673 , 0
-28.875009982486795 , -80.95443139055719 , 8.117296226947033 , 0
-16.595000496582642 , 24.15442509266009 , 16.810869822841582 , 0
-30.587426608307304 , -51.522040314040225 , 72.1435547763999 , 0
39.894665860239115 , 84.53005838053014 , -27.852145962865407 , 0
-62.10314521940528 , -57.29568129284787 , 17.10659503156694 , 0
27.850956580198968 , 62.835911447108515 , 13.425077925975458 , 0
40.35644652823484 , -41.58683623118943 , 56.18287063351045 , 0
30.337340880110787 , -31.540028003703384 , 74.10934680292976 , 0
-43.101286107632994 , -30.150494401112105 , 2.0282232860487426 , 0
62.66962088299863 , 77.94208658254746 , -3.95997568694456 , 0
11.787154501528335 , -79.38129096810613 , 17.096678702342203 , 0
-54.27119349123056 , 41.5017025452762 , -20.743161453465035 , 0
72.67653946740549 , -41.69806328490377 , -20.390262020290905 , 0
-79.34910808534926 , 26.845946172949738 , 18.43419688668753 , 0
-64.6547492089955 , -0.5980520541654357 , 31.769631887010547 , 0
16.922297688023406 , 36.39644180903069 , 11.456747214454396 , 0
-2.4160146634770996 , 17.309081604739333 , 36.89091676871236 , 0
-23.281639563932274 , 79.15721369182234 , 74.6984273090936 , 0
39.27000877283618 , 51.36549888857979 , -39.631830291679925 , 0
-75.92875483690486 , -48.1335934120254 , -77.36315141210498 , 0
64.04621371151708 , 13.924703521161717 , 47.138688873197566 , 0
